ENSG00000002726,18
ENSG00000002016,1
ENSG00000001617,1
ENSG00000000457,2
ENSG00000001626,2
ENSG00000000419,1
ENSG00000002586,1
ENSG00000002549,1
ENSG00000000938,1
ENSG00000004139,18
ENSG00000000460,2
ENSG00000003509,2
ENSG00000004142,3
ENSG00000002746,4
ENSG00000002834,1
ENSG00000004399,4
ENSG00000003056,1
ENSG00000002822,3
ENSG00000004809,18
ENSG00000004660,2
ENSG00000004455,3
ENSG00000002330,1
ENSG00000003137,1
ENSG00000004487,2
ENSG00000004838,2
ENSG00000004897,18
ENSG00000004777,2
ENSG00000004766,2
ENSG00000005206,18
ENSG00000003989,1
ENSG00000004468,2
ENSG00000004478,1
ENSG00000005022,1
ENSG00000004975,4
ENSG00000005007,2
ENSG00000005844,5
ENSG00000005436,1
ENSG00000004866,1
ENSG00000004948,1
ENSG00000004939,1
ENSG00000005156,1
ENSG00000006530,2
ENSG00000005810,3
ENSG00000004534,1
ENSG00000004846,1
ENSG00000005108,2
ENSG00000005075,1
ENSG00000005243,13
ENSG00000006638,13
ENSG00000005884,1
ENSG00000005483,1
ENSG00000005339,8
ENSG00000006756,12
ENSG00000006071,8
ENSG00000005981,1
ENSG00000006468,8
ENSG00000007174,10
ENSG00000005882,2
ENSG00000005238,2
ENSG00000006282,2
ENSG00000005302,2
ENSG00000005486,1
ENSG00000005448,3
ENSG00000006015,2
ENSG00000007545,3
ENSG00000005059,1
ENSG00000005421,2
ENSG00000006611,8
ENSG00000005381,1
ENSG00000006016,2
ENSG00000008128,18
ENSG00000005187,1
ENSG00000007341,2
ENSG00000005961,1
ENSG00000005379,2
ENSG00000005812,1
ENSG00000006114,1
ENSG00000005513,2
ENSG00000006047,2
ENSG00000007168,3
ENSG00000006695,3
ENSG00000008294,1
ENSG00000007516,5
ENSG00000006125,1
ENSG00000006788,8
ENSG00000006059,1
ENSG00000006534,1
ENSG00000007376,3
ENSG00000007047,4
ENSG00000008382,5
ENSG00000005700,1
ENSG00000006576,1
ENSG00000006194,1
ENSG00000006118,1
ENSG00000006606,1
ENSG00000006704,3
ENSG00000006432,3
ENSG00000007062,5
ENSG00000008710,14
ENSG00000007038,1
ENSG00000008323,2
ENSG00000007216,3
ENSG00000007520,2
ENSG00000007202,9
ENSG00000008838,13
ENSG00000005471,1
ENSG00000007384,2
ENSG00000006283,1
ENSG00000006715,2
ENSG00000007541,11
ENSG00000009413,4
ENSG00000006042,1
ENSG00000007402,2
ENSG00000008988,1
ENSG00000006831,1
ENSG00000007933,1
ENSG00000010310,6
ENSG00000009830,2
ENSG00000008056,2
ENSG00000007314,3
ENSG00000010322,6
ENSG00000006377,1
ENSG00000006607,1
ENSG00000008196,4
ENSG00000010438,18
ENSG00000008277,2
ENSG00000010361,3
ENSG00000008130,1
ENSG00000006747,1
ENSG00000006744,1
ENSG00000011132,3
ENSG00000008300,4
ENSG00000010292,4
ENSG00000007968,1
ENSG00000007923,1
ENSG00000007908,1
ENSG00000011258,1
ENSG00000008441,2
ENSG00000010818,4
ENSG00000010327,6
ENSG00000007264,1
ENSG00000011405,1
ENSG00000008118,2
ENSG00000008853,3
ENSG00000008869,6
ENSG00000011454,2
ENSG00000011426,3
ENSG00000009724,4
ENSG00000008226,2
ENSG00000006837,1
ENSG00000011523,8
ENSG00000009307,2
ENSG00000007255,1
ENSG00000011451,2
ENSG00000010610,6
ENSG00000010282,1
ENSG00000013573,18
ENSG00000010030,1
ENSG00000012223,1
ENSG00000006757,1
ENSG00000009790,1
ENSG00000007372,1
ENSG00000013374,10
ENSG00000010803,2
ENSG00000007866,1
ENSG00000015592,18
ENSG00000010379,1
ENSG00000011304,2
ENSG00000009954,1
ENSG00000009950,2
ENSG00000007952,1
ENSG00000018607,18
ENSG00000009335,1
ENSG00000007392,1
ENSG00000010295,3
ENSG00000013725,8
ENSG00000015133,3
ENSG00000020181,1
ENSG00000010319,1
ENSG00000011638,1
ENSG00000015285,1
ENSG00000021762,9
ENSG00000008083,2
ENSG00000012817,1
ENSG00000011566,4
ENSG00000015568,6
ENSG00000017373,2
ENSG00000011295,1
ENSG00000021826,17
ENSG00000013561,3
ENSG00000017260,2
ENSG00000017797,1
ENSG00000011332,1
ENSG00000011009,2
ENSG00000008516,1
ENSG00000025770,7
ENSG00000010810,1
ENSG00000011143,1
ENSG00000012048,5
ENSG00000011198,1
ENSG00000028137,8
ENSG00000011590,2
ENSG00000015532,1
ENSG00000019485,2
ENSG00000011275,2
ENSG00000017483,1
ENSG00000010017,1
ENSG00000012822,2
ENSG00000029363,18
ENSG00000014164,5
ENSG00000018280,3
ENSG00000010278,1
ENSG00000023572,1
ENSG00000034152,18
ENSG00000011376,1
ENSG00000023608,2
ENSG00000013306,1
ENSG00000015171,1
ENSG00000026297,13
ENSG00000010244,1
ENSG00000038219,4
ENSG00000011485,1
ENSG00000024422,2
ENSG00000009694,1
ENSG00000011600,1
ENSG00000028116,2
ENSG00000039139,5
ENSG00000027075,1
ENSG00000016490,2
ENSG00000028310,4
ENSG00000028277,2
ENSG00000023734,2
ENSG00000008735,1
ENSG00000039600,1
ENSG00000012124,3
ENSG00000014257,4
ENSG00000020922,2
ENSG00000011422,1
ENSG00000023041,2
ENSG00000023839,2
ENSG00000041802,18
ENSG00000032444,12
ENSG00000018625,1
ENSG00000030066,1
ENSG00000029534,4
ENSG00000015520,2
ENSG00000026036,3
ENSG00000041880,1
ENSG00000013810,3
ENSG00000033050,3
ENSG00000033011,8
ENSG00000029639,1
ENSG00000042304,7
ENSG00000034063,10
ENSG00000019144,2
ENSG00000025434,2
ENSG00000025796,11
ENSG00000032389,2
ENSG00000026508,1
ENSG00000011105,1
ENSG00000044090,18
ENSG00000021852,1
ENSG00000035141,9
ENSG00000014216,2
ENSG00000012983,2
ENSG00000012171,1
ENSG00000026751,2
ENSG00000010219,1
ENSG00000046889,13
ENSG00000022840,1
ENSG00000035403,2
ENSG00000027644,2
ENSG00000012779,1
ENSG00000018699,1
ENSG00000047410,6
ENSG00000019169,1
ENSG00000035720,6
ENSG00000024526,1
ENSG00000035664,2
ENSG00000013503,1
ENSG00000013288,1
ENSG00000020426,1
ENSG00000048342,3
ENSG00000035928,1
ENSG00000025708,3
ENSG00000025156,1
ENSG00000035681,8
ENSG00000016864,2
ENSG00000048471,8
ENSG00000037757,5
ENSG00000036448,13
ENSG00000016602,1
ENSG00000031823,1
ENSG00000011021,1
ENSG00000049246,10
ENSG00000022556,3
ENSG00000038358,2
ENSG00000027001,2
ENSG00000036565,3
ENSG00000037280,10
ENSG00000023902,2
ENSG00000049618,7
ENSG00000022567,1
ENSG00000038210,1
ENSG00000037897,1
ENSG00000040275,2
ENSG00000050555,9
ENSG00000042813,1
ENSG00000038382,5
ENSG00000019102,1
ENSG00000023171,3
ENSG00000019549,1
ENSG00000033100,2
ENSG00000018189,2
ENSG00000051382,2
ENSG00000023287,3
ENSG00000042980,2
ENSG00000039319,1
ENSG00000029725,2
ENSG00000038532,3
ENSG00000020256,4
ENSG00000025772,1
ENSG00000033122,5
ENSG00000015475,1
ENSG00000042062,3
ENSG00000052126,2
ENSG00000025039,1
ENSG00000040633,1
ENSG00000021645,3
ENSG00000034053,1
ENSG00000020129,1
ENSG00000052344,2
ENSG00000025293,1
ENSG00000028203,3
ENSG00000041515,3
ENSG00000054654,8
ENSG00000047457,2
ENSG00000027847,3
ENSG00000055609,18
ENSG00000047662,12
ENSG00000037042,2
ENSG00000018869,1
ENSG00000047849,1
ENSG00000042832,7
ENSG00000058453,9
ENSG00000048828,11
ENSG00000024048,2
ENSG00000038427,2
ENSG00000048052,10
ENSG00000037749,2
ENSG00000036530,1
ENSG00000059122,13
ENSG00000049089,5
ENSG00000039068,1
ENSG00000048392,1
ENSG00000050748,1
ENSG00000044574,1
ENSG00000060069,13
ENSG00000039123,2
ENSG00000048140,3
ENSG00000027697,2
ENSG00000051009,1
ENSG00000060491,9
ENSG00000051523,1
ENSG00000048707,2
ENSG00000048545,1
ENSG00000051825,8
ENSG00000047578,4
ENSG00000019582,1
ENSG00000060566,2
ENSG00000052795,3
ENSG00000025800,1
ENSG00000043514,1
ENSG00000026103,1
ENSG00000053918,3
ENSG00000047617,2
ENSG00000062822,17
ENSG00000033178,2
ENSG00000052850,2
ENSG00000029153,1
ENSG00000054118,2
ENSG00000027869,2
ENSG00000064489,12
ENSG00000033627,1
ENSG00000053747,3
ENSG00000046604,1
ENSG00000053108,1
ENSG00000055813,3
ENSG00000026652,1
ENSG00000044459,2
ENSG00000054356,2
ENSG00000023191,1
ENSG00000064490,1
ENSG00000054148,2
ENSG00000047644,1
ENSG00000055950,7
ENSG00000038002,2
ENSG00000047315,2
ENSG00000039987,2
ENSG00000065268,16
ENSG00000054179,11
ENSG00000057019,2
ENSG00000056661,2
ENSG00000030304,2
ENSG00000058085,2
ENSG00000049245,3
ENSG00000065325,9
ENSG00000058335,8
ENSG00000039650,1
ENSG00000065485,17
ENSG00000055957,4
ENSG00000058866,4
ENSG00000050426,1
ENSG00000065534,16
ENSG00000049656,1
ENSG00000048028,1
ENSG00000059377,4
ENSG00000047346,2
ENSG00000066427,8
ENSG00000050767,3
ENSG00000063177,1
ENSG00000059769,1
